5.104519999999999544e-03,5.972279999999999950e-03,1.218780000000000037e-02,5.682140000000000454e-03,8.077860000000000942e-03,6.417080000000000353e-03,6.423460000000000628e-03,5.765340000000000742e-03,4.297079999999999997e-03,3.813859999999999646e-03,3.963740000000000319e-03,4.427720000000000440e-03,4.577599999999999378e-03,4.421340000000000166e-03,4.372260000000000209e-03,4.256539999999999629e-03,4.354139999999999400e-03,4.458659999999999707e-03,4.685320000000000630e-03,4.902919999999999848e-03,4.885339999999999301e-03,7.450660000000000442e-03,6.481600000000001423e-03,5.795200000000000351e-03,6.309860000000000468e-03,6.095479999999999475e-03,5.431459999999999934e-03
6.883200000000000776e-03,1.276220000000000132e-02,7.100280000000000480e-03,8.620800000000001378e-03,6.189339999999999772e-03,6.771199999999999788e-03,5.118939999999999775e-03,5.104019999999999044e-03,3.821340000000000327e-03,3.591980000000000259e-03,4.007479999999999896e-03,5.115739999999999697e-03,4.378680000000000246e-03,4.769580000000000694e-03,4.635740000000000173e-03,3.388799999999999972e-03,4.136539999999999315e-03,5.812259999999999649e-03,4.860780000000000309e-03,4.435719999999999767e-03,4.358420000000000002e-03,4.298660000000000155e-03,7.771220000000000558e-03,7.630919999999999370e-03,5.828279999999999919e-03,6.467739999999999601e-03,6.530139999999999383e-03
1.411880000000000079e-02,1.051099999999999951e-02,8.560000000000001635e-03,6.931740000000000471e-03,6.782399999999999193e-03,5.526419999999999770e-03,5.382920000000000239e-03,4.605859999999999815e-03,3.721059999999999559e-03,4.170119999999999383e-03,5.366380000000000455e-03,5.610659999999999085e-03,6.209600000000000883e-03,5.070940000000000343e-03,5.275759999999999998e-03,4.779759999999999218e-03,4.551480000000000109e-03,6.438399999999999505e-03,6.415479999999999447e-03,5.070380000000000199e-03,4.385080000000000401e-03,4.346680000000000335e-03,4.331219999999999341e-03,7.593040000000000553e-03,8.428259999999998184e-03,5.860820000000000959e-03,6.038400000000000191e-03
8.530099999999998794e-03,8.232019999999999615e-03,7.033079999999999714e-03,7.108779999999999440e-03,6.507200000000000310e-03,5.790380000000000353e-03,4.932799999999999338e-03,4.988779999999999951e-03,5.712019999999999945e-03,4.427739999999999454e-03,4.721600000000000276e-03,5.355719999999999578e-03,6.105079999999999708e-03,5.429339999999999514e-03,4.325339999999999567e-03,4.382940000000000100e-03,5.282659999999999786e-03,7.190399999999999570e-03,7.981339999999999962e-03,6.398919999999999782e-03,5.484799999999999745e-03,5.100780000000000938e-03,4.674700000000000383e-03,4.854400000000000034e-03,6.773340000000000090e-03,8.567479999999998846e-03,5.855459999999999832e-03
8.496540000000000342e-03,8.150420000000000234e-03,7.309340000000000108e-03,7.076260000000000883e-03,6.616539999999999748e-03,5.843199999999999783e-03,5.506139999999999646e-03,6.179179999999999395e-03,6.564780000000000962e-03,7.059740000000000112e-03,5.850120000000000320e-03,5.904520000000000775e-03,6.660260000000001179e-03,6.316779999999999270e-03,5.685840000000000165e-03,6.046940000000000648e-03,6.802659999999999436e-03,8.123200000000000559e-03,9.363720000000000723e-03,8.952019999999999769e-03,7.334400000000000468e-03,7.211739999999999470e-03,5.464540000000001237e-03,4.610140000000000418e-03,5.075200000000000197e-03,5.557320000000000142e-03,7.662919999999999281e-03
8.070400000000000143e-03,6.754119999999999742e-03,6.721620000000000199e-03,6.337600000000000525e-03,5.927480000000000596e-03,5.255459999999999993e-03,5.820779999999999357e-03,7.158920000000000908e-03,7.925879999999999731e-03,8.202120000000000244e-03,7.262420000000000334e-03,6.329619999999999344e-03,7.023460000000000467e-03,7.141880000000000624e-03,6.366399999999999490e-03,6.470420000000000164e-03,6.863479999999999928e-03,7.385600000000000845e-03,9.173860000000000695e-03,9.397859999999999200e-03,8.406920000000000018e-03,8.578679999999999986e-03,7.917860000000000523e-03,5.574919999999999702e-03,4.716800000000000159e-03,5.088539999999999904e-03,4.430940000000000399e-03
6.919999999999999936e-03,6.314119999999999455e-03,5.173340000000000230e-03,5.229860000000000238e-03,5.598939999999999299e-03,5.255459999999999993e-03,6.985059999999999533e-03,7.349360000000000961e-03,9.246400000000000105e-03,9.617139999999999717e-03,8.604280000000000608e-03,7.237340000000000093e-03,6.218640000000000105e-03,5.843179999999999902e-03,5.775480000000000370e-03,5.173319999999999481e-03,5.604800000000000060e-03,5.876259999999999470e-03,6.453880000000000380e-03,7.568559999999999351e-03,6.733880000000000247e-03,7.437319999999999869e-03,7.590920000000001000e-03,6.540820000000000141e-03,4.481600000000000514e-03,4.029340000000000178e-03,6.369600000000000435e-03
6.523220000000000580e-03,4.932800000000000205e-03,4.009080000000000803e-03,4.783459999999999795e-03,5.815459999999999727e-03,7.000020000000000027e-03,8.865039999999999379e-03,1.041568000000000008e-02,1.167940000000000124e-02,1.146859999999999893e-02,1.086139999999999849e-02,8.964280000000001553e-03,7.022940000000000085e-03,5.744000000000000841e-03,5.401080000000000811e-03,5.140279999999999676e-03,4.431479999999999794e-03,4.595719999999999320e-03,4.769620000000000457e-03,5.939220000000000263e-03,4.974399999999999482e-03,4.570140000000000313e-03,5.798380000000000548e-03,5.723199999999999468e-03,4.763739999999999815e-03,4.171199999999999908e-03,8.106119999999999645e-03
5.282679999999999668e-03,4.224000000000000324e-03,3.955199999999999862e-03,5.307720000000000146e-03,6.902940000000000638e-03,7.216539999999998720e-03,9.105040000000000008e-03,1.210239999999999927e-02,1.203740000000000018e-02,1.104660000000000017e-02,1.034919999999999937e-02,9.090680000000000288e-03,7.669860000000000566e-03,6.808520000000000197e-03,6.520540000000000017e-03,7.046399999999999539e-03,6.442679999999999241e-03,5.757339999999999680e-03,6.119460000000000177e-03,6.476779999999999690e-03,5.963720000000000479e-03,4.471460000000000018e-03,4.478419999999999450e-03,5.981360000000000669e-03,5.251179999999999390e-03,4.686939999999999683e-03,7.144519999999999690e-03
4.072020000000000847e-03,5.228260000000000199e-03,4.329060000000000026e-03,6.732279999999998474e-03,8.339740000000000000e-03,7.768020000000000480e-03,9.409060000000000340e-03,1.120259999999999832e-02,1.126860000000000014e-02,1.111619999999999969e-02,1.053240000000000079e-02,9.607380000000000433e-03,8.915740000000000123e-03,9.017600000000000615e-03,8.277320000000001204e-03,8.740259999999999696e-03,9.217059999999999143e-03,9.816000000000000072e-03,9.215979999999998618e-03,8.301320000000000920e-03,7.241059999999998817e-03,6.481080000000000174e-03,5.140279999999999676e-03,6.336559999999999762e-03,6.159980000000000663e-03,5.046939999999999760e-03,8.169080000000000438e-03
