1.170500000000000013e-02,1.127099999999999977e-02,7.483760000000000759e-03,9.448540000000000064e-03,9.681079999999999894e-03,8.906680000000000152e-03,7.971200000000001201e-03,9.552520000000000108e-03,1.290780000000000052e-02,1.605279999999999901e-02,1.823899999999999827e-02,1.977659999999999835e-02,2.103580000000000033e-02,2.378240000000000215e-02,2.513640000000000319e-02,2.624440000000000106e-02,2.865739999999999954e-02,3.275580000000000158e-02,3.563319999999999682e-02,3.659180000000000071e-02,3.707799999999999985e-02,3.836180000000000145e-02,3.910460000000000325e-02,3.905120000000000119e-02,3.840079999999999882e-02,3.795939999999999731e-02,3.774560000000000415e-02,3.686079999999999912e-02,3.438180000000000403e-02,3.197940000000000504e-02,2.931339999999999987e-02,2.755099999999999910e-02,2.642579999999999929e-02,2.693639999999999923e-02,2.747780000000000361e-02,2.735359999999999875e-02,2.701540000000000191e-02,2.714880000000000071e-02,2.798459999999999837e-02,2.833559999999999898e-02,2.841859999999999872e-02,2.833900000000000308e-02,2.799199999999999952e-02,2.734800000000000078e-02,2.558860000000000648e-02,2.316959999999999853e-02,2.087800000000000072e-02,1.686179999999999971e-02,1.476580000000000080e-02,1.461059999999999789e-02
1.073139999999999858e-02,9.899800000000000266e-03,6.950940000000000070e-03,8.806940000000000948e-03,8.861859999999999182e-03,8.460819999999999105e-03,7.921080000000000482e-03,1.123300000000000166e-02,1.483599999999999849e-02,1.721840000000000176e-02,1.939379999999999576e-02,2.132799999999999974e-02,2.339799999999999519e-02,2.525719999999999701e-02,2.592940000000000175e-02,2.803140000000000145e-02,3.213839999999999753e-02,3.653199999999999503e-02,3.883740000000000109e-02,4.005739999999999995e-02,4.247840000000000643e-02,4.492099999999999566e-02,4.511199999999999932e-02,4.451580000000000814e-02,4.270240000000000841e-02,4.141280000000000655e-02,4.011100000000000082e-02,3.728099999999999470e-02,3.493639999999999940e-02,3.243300000000000349e-02,3.072739999999999846e-02,2.983380000000000060e-02,2.979359999999999647e-02,3.081379999999999536e-02,3.134160000000000418e-02,3.106320000000000262e-02,2.971139999999999892e-02,2.797180000000000152e-02,2.783559999999999854e-02,2.896259999999999807e-02,2.920499999999999832e-02,2.906759999999999899e-02,2.868939999999999685e-02,2.826479999999999965e-02,2.703999999999999806e-02,2.526740000000000236e-02,2.311259999999999704e-02,1.907760000000000011e-02,1.612919999999999979e-02,1.496319999999999942e-02
9.725320000000000839e-03,9.044280000000000028e-03,7.883180000000000048e-03,9.086419999999999567e-03,8.766420000000000462e-03,8.206399999999999112e-03,9.069839999999999153e-03,1.261799999999999901e-02,1.571940000000000143e-02,1.783759999999999860e-02,2.030920000000000294e-02,2.298940000000000011e-02,2.504040000000000085e-02,2.593880000000000144e-02,2.713480000000000406e-02,3.086240000000000164e-02,3.550119999999999665e-02,3.898599999999999982e-02,4.126540000000000763e-02,4.454220000000000401e-02,4.828920000000000434e-02,4.918799999999999562e-02,4.830500000000000765e-02,4.553880000000000428e-02,4.264280000000000154e-02,4.139540000000000580e-02,3.943100000000000077e-02,3.643140000000000267e-02,3.421860000000000179e-02,3.296480000000000243e-02,3.239039999999999975e-02,3.191180000000000405e-02,3.153080000000000466e-02,3.170279999999999626e-02,3.273439999999999683e-02,3.300899999999999668e-02,3.266039999999999915e-02,3.053920000000000592e-02,2.813959999999999725e-02,2.906299999999999856e-02,2.988220000000000459e-02,2.983340000000000297e-02,2.928859999999999797e-02,2.886060000000000361e-02,2.831420000000000117e-02,2.720799999999999955e-02,2.503400000000000070e-02,2.188820000000000349e-02,1.732820000000000193e-02,1.616319999999999910e-02
8.619720000000000854e-03,8.110940000000000510e-03,9.692259999999999417e-03,9.263479999999999284e-03,8.074120000000000602e-03,1.046100000000000155e-02,1.030934000000000017e-02,1.357159999999999964e-02,1.625880000000000034e-02,1.856840000000000226e-02,2.133040000000000283e-02,2.437539999999999846e-02,2.600160000000000318e-02,2.666600000000000220e-02,2.921860000000000082e-02,3.397000000000000020e-02,3.801059999999999856e-02,4.108620000000000327e-02,4.525500000000000356e-02,4.928439999999999904e-02,5.086500000000000743e-02,5.054719999999999352e-02,4.743139999999999856e-02,4.383580000000000809e-02,4.200599999999999473e-02,4.085959999999999592e-02,3.960980000000000056e-02,3.738719999999999544e-02,3.547660000000000396e-02,3.463080000000000325e-02,3.464099999999999818e-02,3.435400000000000953e-02,3.371260000000000229e-02,3.314560000000000423e-02,3.252000000000000030e-02,3.359839999999999355e-02,3.357700000000000268e-02,3.304819999999999980e-02,3.121720000000000050e-02,3.027479999999999755e-02,3.086799999999999961e-02,3.067039999999999697e-02,2.972259999999999833e-02,2.886560000000000167e-02,2.884600000000000011e-02,2.829260000000000108e-02,2.644099999999999923e-02,2.276020000000000126e-02,1.888580000000000120e-02,1.653299999999999909e-02
7.633599999999999934e-03,8.124799999999997996e-03,8.314140000000001113e-03,8.019740000000000896e-03,1.025159999999999787e-02,1.013172000000000031e-02,1.096220000000000007e-02,1.408219999999999958e-02,1.638780000000000098e-02,1.967980000000000076e-02,2.252040000000000292e-02,2.493859999999999827e-02,2.654139999999999971e-02,2.809260000000000229e-02,3.174659999999999982e-02,3.634199999999999930e-02,4.000619999999999871e-02,4.436760000000000009e-02,4.949439999999999396e-02,5.165380000000000665e-02,5.110080000000000178e-02,4.947120000000000684e-02,4.652820000000000566e-02,4.459199999999999969e-02,4.149319999999999398e-02,3.882080000000000253e-02,3.491319999999999840e-02,3.105179999999999746e-02,2.810019999999999879e-02,2.788340000000000263e-02,2.964379999999999793e-02,3.071439999999999587e-02,3.344339999999999813e-02,3.548859999999999515e-02,3.534400000000000042e-02,3.466040000000000093e-02,3.467880000000000268e-02,3.443659999999999777e-02,3.408039999999999681e-02,3.308519999999999517e-02,3.246059999999999224e-02,3.207720000000000016e-02,3.092260000000000147e-02,2.946779999999999886e-02,2.925500000000000322e-02,2.919500000000000567e-02,2.766279999999999781e-02,2.413320000000000048e-02,2.031880000000000144e-02,1.707799999999999943e-02
7.763719999999999129e-03,7.826679999999999054e-03,7.246939999999998591e-03,9.142940000000000442e-03,1.005599999999999897e-02,1.006439999999999939e-02,1.099400000000000030e-02,1.367660000000000056e-02,1.738619999999999749e-02,2.106139999999999748e-02,2.358539999999999942e-02,2.523499999999999702e-02,2.702680000000000013e-02,3.011740000000000597e-02,3.423720000000000235e-02,3.819200000000000372e-02,4.258560000000000123e-02,4.803540000000000587e-02,5.195620000000000793e-02,5.188479999999999481e-02,5.025720000000000187e-02,4.774720000000000353e-02,4.491300000000000153e-02,4.107639999999999902e-02,3.488639999999999797e-02,2.619400000000000200e-02,2.095359999999999931e-02,1.742339999999999861e-02,1.406340000000000021e-02,1.625479999999999633e-02,1.793600000000000055e-02,1.840280000000000041e-02,2.380199999999999677e-02,3.269160000000000121e-02,3.682020000000000431e-02,3.654340000000000366e-02,3.595720000000000166e-02,3.539779999999999316e-02,3.576740000000000475e-02,3.528699999999999892e-02,3.421720000000000317e-02,3.315099999999999991e-02,3.191940000000000055e-02,3.021079999999999946e-02,2.913859999999999714e-02,2.923139999999999766e-02,2.824199999999999974e-02,2.460960000000000231e-02,2.083640000000000145e-02,1.810640000000000166e-02
7.506660000000000069e-03,7.311460000000000528e-03,7.268260000000000345e-03,9.362660000000000080e-03,1.026013999999999919e-02,1.048939999999999942e-02,1.050139999999999928e-02,1.323139999999999906e-02,1.864060000000000022e-02,2.234979999999999953e-02,2.436920000000000058e-02,2.562280000000000113e-02,2.799439999999999568e-02,3.177839999999999832e-02,3.564760000000000151e-02,3.976459999999999717e-02,4.582399999999999668e-02,5.105340000000000572e-02,5.169880000000000309e-02,5.107479999999999659e-02,4.792440000000000588e-02,4.467760000000000481e-02,3.801939999999999487e-02,2.940740000000000021e-02,1.848380000000000162e-02,1.164600000000000010e-02,1.145060000000000001e-02,1.080360000000000001e-02,9.420259999999999745e-03,1.044299999999999916e-02,1.131040000000000170e-02,1.160380000000000092e-02,1.491400000000000017e-02,2.284279999999999991e-02,3.187040000000000012e-02,3.713939999999999603e-02,3.711420000000000691e-02,3.634539999999999993e-02,3.686779999999999918e-02,3.667740000000000583e-02,3.560900000000000176e-02,3.344520000000000132e-02,3.223059999999999814e-02,3.057480000000000267e-02,2.910040000000000543e-02,2.923399999999999957e-02,2.849180000000000115e-02,2.540259999999999740e-02,2.151580000000000159e-02,1.846999999999999684e-02
6.775999999999999905e-03,6.888540000000000288e-03,7.092779999999999918e-03,8.910399999999998877e-03,1.098039999999999954e-02,1.080739999999999999e-02,9.979120000000001045e-03,1.402920000000000035e-02,1.959000000000000324e-02,2.296679999999999902e-02,2.466479999999999714e-02,2.592860000000000303e-02,2.948200000000000126e-02,3.306699999999999917e-02,3.566019999999999607e-02,4.040959999999999691e-02,4.802060000000000356e-02,5.146560000000000024e-02,5.064079999999999970e-02,4.727140000000000508e-02,4.367780000000000273e-02,3.801619999999999999e-02,2.806680000000000286e-02,1.677499999999999825e-02,1.165839999999999932e-02,1.361440000000000219e-02,1.765599999999999808e-02,1.764560000000000434e-02,1.843320000000000028e-02,2.066780000000000006e-02,1.933299999999999949e-02,1.490219999999999913e-02,1.690879999999999814e-02,1.922739999999999866e-02,2.338399999999999854e-02,3.351500000000000312e-02,3.804199999999999943e-02,3.779679999999999845e-02,3.776159999999999933e-02,3.776380000000000015e-02,3.609500000000000208e-02,3.373420000000000585e-02,3.268220000000000153e-02,3.109999999999999917e-02,2.898260000000000419e-02,2.910460000000000130e-02,2.859000000000000430e-02,2.623719999999999872e-02,2.234660000000000118e-02,1.835200000000000026e-02
7.201579999999999093e-03,7.193059999999999385e-03,6.160020000000000426e-03,9.241599999999999121e-03,1.136539999999999946e-02,1.100320000000000117e-02,9.558380000000000001e-03,1.480019999999999947e-02,2.046680000000000027e-02,2.351960000000000162e-02,2.455979999999999969e-02,2.622880000000000350e-02,3.040320000000000175e-02,3.370639999999999747e-02,3.574859999999999843e-02,4.122320000000000151e-02,4.881100000000000022e-02,4.934020000000000072e-02,4.777539999999999565e-02,4.289920000000000538e-02,3.869299999999999823e-02,2.853619999999999421e-02,1.918180000000000232e-02,1.820260000000000281e-02,2.383420000000000330e-02,2.702820000000000222e-02,2.746839999999999699e-02,2.688600000000000018e-02,2.930200000000000166e-02,2.928100000000000147e-02,2.499699999999999839e-02,1.820279999999999815e-02,1.693019999999999942e-02,2.010820000000000315e-02,2.002659999999999857e-02,2.675999999999999907e-02,3.746380000000000543e-02,3.931079999999999991e-02,3.901839999999999475e-02,3.814160000000001161e-02,3.630239999999999856e-02,3.341279999999999945e-02,3.240379999999999650e-02,3.140679999999999861e-02,2.937500000000000180e-02,2.857740000000000280e-02,2.865920000000000273e-02,2.691099999999999742e-02,2.269439999999999999e-02,1.903060000000000168e-02
7.051759999999999799e-03,6.920020000000000684e-03,5.998419999999999967e-03,9.652800000000001310e-03,1.135960000000000095e-02,1.058612000000000095e-02,9.988800000000000803e-03,1.575660000000000255e-02,2.088920000000000360e-02,2.368060000000000304e-02,2.408980000000000149e-02,2.611880000000000451e-02,3.078459999999999530e-02,3.395779999999999632e-02,3.592199999999999560e-02,4.207239999999999591e-02,4.835920000000000496e-02,4.804860000000000381e-02,4.487639999999999685e-02,3.943379999999999802e-02,3.269860000000000128e-02,2.320019999999999721e-02,1.820000000000000090e-02,2.964180000000000287e-02,3.830340000000000134e-02,3.963360000000000494e-02,3.846579999999999444e-02,3.447959999999999914e-02,3.657540000000000097e-02,3.516299999999999981e-02,2.483599999999999697e-02,1.408739999999999992e-02,1.463399999999999944e-02,1.512740000000000265e-02,2.018539999999999918e-02,2.380159999999999915e-02,3.599460000000000159e-02,4.074540000000000106e-02,4.046819999999999584e-02,3.792959999999999388e-02,3.573460000000000525e-02,3.277639999999999720e-02,3.164700000000000152e-02,3.113420000000000076e-02,2.950599999999999751e-02,2.763679999999999956e-02,2.811079999999999829e-02,2.721459999999999851e-02,2.372540000000000066e-02,1.908960000000000171e-02
7.253339999999999614e-03,7.256540000000000559e-03,6.822420000000000047e-03,1.013226000000000057e-02,1.101500000000000049e-02,1.002234000000000111e-02,1.079860000000000195e-02,1.612260000000000429e-02,2.072879999999999862e-02,2.370140000000000094e-02,2.406840000000000021e-02,2.598440000000000125e-02,3.022400000000000087e-02,3.388499999999999845e-02,3.619899999999999507e-02,4.268339999999999634e-02,4.717899999999999872e-02,4.620180000000000120e-02,4.181539999999999563e-02,3.738699999999999662e-02,2.944179999999999714e-02,2.110599999999999976e-02,2.479780000000000179e-02,3.826279999999999959e-02,4.238899999999999613e-02,4.456040000000000001e-02,4.651179999999999204e-02,4.661400000000000265e-02,4.711500000000000410e-02,4.423880000000000173e-02,3.053239999999999774e-02,1.910740000000000008e-02,1.663580000000000267e-02,1.524899999999999867e-02,2.077419999999999961e-02,2.592080000000000078e-02,3.484359999999999541e-02,4.162760000000000071e-02,4.055140000000000133e-02,3.800099999999999312e-02,3.554399999999999921e-02,3.244960000000000205e-02,3.040179999999999966e-02,3.001099999999999948e-02,2.884340000000000168e-02,2.672479999999999994e-02,2.756160000000000207e-02,2.672220000000000151e-02,2.365980000000000166e-02,1.927439999999999709e-02
8.370140000000001607e-03,8.322160000000000321e-03,7.493879999999999639e-03,1.053700000000000123e-02,1.054779999999999954e-02,9.860179999999999639e-03,1.153720000000000093e-02,1.658140000000000308e-02,2.070860000000000062e-02,2.363039999999999932e-02,2.374079999999999940e-02,2.595179999999999709e-02,3.032119999999999954e-02,3.322280000000000372e-02,3.646019999999999817e-02,4.354720000000000119e-02,4.567440000000000389e-02,4.412780000000000175e-02,3.927320000000000116e-02,3.566539999999999988e-02,2.776760000000000339e-02,2.114540000000000169e-02,3.129880000000000162e-02,4.077660000000000312e-02,3.964419999999999750e-02,4.233500000000000457e-02,5.758239999999999886e-02,6.894500000000000628e-02,7.140820000000000500e-02,6.675899999999999890e-02,5.214720000000000466e-02,3.620260000000000145e-02,2.656560000000000171e-02,2.123680000000000012e-02,2.116320000000000007e-02,2.661800000000000277e-02,3.365020000000000511e-02,4.142160000000000286e-02,4.080059999999999937e-02,3.746159999999999768e-02,3.523280000000000162e-02,3.219259999999999483e-02,2.953420000000000004e-02,2.882939999999999808e-02,2.754059999999999842e-02,2.595480000000000009e-02,2.717340000000000380e-02,2.623699999999999991e-02,2.332759999999999695e-02,1.859939999999999857e-02
9.852240000000001691e-03,9.548259999999999387e-03,7.583460000000000201e-03,1.050734000000000043e-02,1.051639999999999867e-02,9.503940000000000651e-03,1.164839999999999973e-02,1.609820000000000001e-02,2.029520000000000282e-02,2.322439999999999921e-02,2.374559999999999865e-02,2.552419999999999689e-02,2.983540000000000150e-02,3.276099999999999846e-02,3.600759999999999378e-02,4.335100000000000064e-02,4.497659999999999852e-02,4.255439999999999917e-02,3.764939999999999953e-02,3.354659999999999587e-02,2.662800000000000236e-02,2.091819999999999791e-02,3.236680000000000113e-02,4.017980000000000163e-02,3.947479999999999739e-02,4.780259999999999371e-02,7.296060000000000045e-02,9.484460000000000113e-02,9.882240000000000468e-02,9.203759999999999719e-02,7.049799999999999123e-02,4.432780000000000054e-02,2.544420000000000015e-02,1.925980000000000053e-02,2.401279999999999734e-02,2.683499999999999774e-02,3.358259999999999718e-02,4.243820000000000231e-02,4.132899999999999768e-02,3.679780000000000550e-02,3.461219999999999575e-02,3.176259999999999500e-02,2.873799999999999619e-02,2.766460000000000100e-02,2.636959999999999998e-02,2.506660000000000138e-02,2.691140000000000199e-02,2.579719999999999930e-02,2.289479999999999987e-02,1.858300000000000229e-02
