1.010780000000000012e-02,1.720059999999999992e-02,2.218080000000000052e-02,1.339719999999999800e-02,1.409679999999999787e-02,1.094119999999999988e-02,8.607520000000000449e-03,8.942399999999999655e-03,8.072539999999999577e-03,7.405319999999999958e-03,7.288520000000001456e-03,7.830399999999999514e-03,7.968519999999998035e-03,7.667200000000000751e-03,7.455480000000000440e-03,8.388779999999998460e-03,8.867719999999999075e-03,8.276259999999998826e-03,9.849039999999999878e-03,9.288539999999999644e-03,9.118940000000000726e-03,1.304100000000000051e-02,1.540560000000000020e-02,1.097060000000000049e-02,1.315680000000000148e-02,1.266460000000000155e-02,1.171679999999999944e-02
1.838139999999999913e-02,2.448759999999999826e-02,1.071353999999999883e-02,1.450199999999999753e-02,1.084760000000000064e-02,1.062513999999999993e-02,8.576540000000000552e-03,8.693320000000000908e-03,7.387739999999999412e-03,6.401600000000000346e-03,5.998419999999999967e-03,7.160539999999999961e-03,9.239999999999999949e-03,8.037880000000000719e-03,5.612799999999999387e-03,8.220260000000000067e-03,9.063999999999999141e-03,7.540260000000000018e-03,1.082360000000000093e-02,9.921599999999999170e-03,1.002459999999999810e-02,9.184519999999998102e-03,1.259200000000000076e-02,1.742180000000000117e-02,1.197619999999999935e-02,1.276099999999999977e-02,1.302719999999999920e-02
2.748920000000000183e-02,1.304319999999999959e-02,1.548559999999999867e-02,1.242560000000000019e-02,1.201600000000000064e-02,1.062980000000000001e-02,9.957340000000000288e-03,8.506659999999999222e-03,7.282679999999999709e-03,6.196820000000000453e-03,6.129600000000000673e-03,9.875339999999999813e-03,1.132680000000000145e-02,1.009008000000000127e-02,7.089619999999999603e-03,8.046939999999998955e-03,9.239479999999999568e-03,9.696659999999999308e-03,1.277439999999999999e-02,1.103720000000000048e-02,9.192020000000000399e-03,9.960140000000001007e-03,9.490660000000001456e-03,1.187260000000000051e-02,1.860440000000000010e-02,1.278799999999999902e-02,1.124299999999999952e-02
1.065860000000000071e-02,1.765519999999999937e-02,1.379260000000000208e-02,1.442339999999999942e-02,1.416260000000000088e-02,1.188279999999999892e-02,1.093599999999999781e-02,8.379720000000000224e-03,7.085339999999999867e-03,6.809620000000000603e-03,6.993599999999999990e-03,1.114240000000000022e-02,1.380260000000000167e-02,1.292059999999999910e-02,1.101120000000000050e-02,1.142840000000000002e-02,1.253660000000000017e-02,1.392400000000000061e-02,1.482119999999999792e-02,1.463740000000000006e-02,1.235659999999999883e-02,9.575000000000000178e-03,9.124260000000000356e-03,1.083620000000000069e-02,1.067479999999999991e-02,1.716680000000000289e-02,1.308219999999999869e-02
1.891959999999999822e-02,1.505860000000000011e-02,1.546339999999999867e-02,1.382240000000000205e-02,1.455719999999999757e-02,1.223619999999999916e-02,9.555199999999999805e-03,8.075200000000001127e-03,8.390939999999999510e-03,7.364280000000000825e-03,9.083180000000001461e-03,1.057499999999999760e-02,1.423899999999999819e-02,1.415100000000000038e-02,1.318159999999999818e-02,1.326899999999999955e-02,1.483980000000000021e-02,1.599679999999999852e-02,1.616300000000000028e-02,1.694580000000000045e-02,1.598680000000000240e-02,1.508859999999999889e-02,1.147179999999999901e-02,9.524819999999999814e-03,1.053499999999999923e-02,8.825080000000000771e-03,1.424560000000000062e-02
1.644520000000000010e-02,1.485039999999999971e-02,1.271680000000000033e-02,1.264260000000000037e-02,1.271079999999999953e-02,1.075880000000000065e-02,9.166940000000000158e-03,8.620259999999999381e-03,8.373860000000000331e-03,9.729540000000000063e-03,1.163220000000000053e-02,1.204320000000000043e-02,1.286499999999999796e-02,1.216099999999999993e-02,1.233499999999999874e-02,1.201339999999999873e-02,1.313339999999999994e-02,1.308579999999999986e-02,1.367219999999999894e-02,1.488360000000000030e-02,1.648840000000000028e-02,1.768940000000000096e-02,1.516000000000000160e-02,1.176460000000000006e-02,9.617079999999998338e-03,8.875759999999999900e-03,8.743979999999998420e-03
1.523319999999999882e-02,1.174799999999999976e-02,1.021279999999999931e-02,9.206400000000000000e-03,1.064259999999999859e-02,1.007620000000000043e-02,9.830919999999998202e-03,9.731199999999998879e-03,9.306659999999999586e-03,1.323980000000000122e-02,1.466519999999999976e-02,1.501320000000000085e-02,1.415459999999999982e-02,1.337339999999999883e-02,1.203259999999999920e-02,1.237439999999999894e-02,1.154840000000000033e-02,1.165060000000000054e-02,1.308360000000000078e-02,1.064219999999999923e-02,1.153879999999999836e-02,1.576119999999999605e-02,1.427680000000000095e-02,1.148039999999999998e-02,1.036959999999999792e-02,7.786660000000000803e-03,8.052239999999998704e-03
1.209599999999999911e-02,9.124259999999998622e-03,6.916260000000000463e-03,6.157319999999999113e-03,7.668260000000000527e-03,9.035200000000000176e-03,1.038319999999999868e-02,1.024780000000000135e-02,9.131199999999999040e-03,1.274199999999999985e-02,1.615960000000000313e-02,1.654560000000000058e-02,1.644619999999999763e-02,1.443320000000000193e-02,1.401319999999999823e-02,1.432160000000000030e-02,1.470360000000000070e-02,1.390659999999999986e-02,1.404320000000000047e-02,1.367900000000000019e-02,8.861379999999998563e-03,1.102359999999999972e-02,1.174619999999999831e-02,9.827719999999999859e-03,1.000120000000000002e-02,1.129140000000000005e-02,7.454940000000000178e-03
9.102900000000000574e-03,8.930659999999999987e-03,7.243219999999999867e-03,5.619200000000000410e-03,6.655980000000000577e-03,8.501840000000000092e-03,1.073660000000000066e-02,9.779720000000000427e-03,8.589859999999999510e-03,1.178140000000000090e-02,1.509500000000000078e-02,1.651940000000000006e-02,1.834020000000000095e-02,1.800420000000000145e-02,1.616060000000000066e-02,1.774519999999999570e-02,1.782940000000000219e-02,1.738620000000000096e-02,1.621739999999999987e-02,1.545539999999999935e-02,1.071580000000000102e-02,9.333339999999998998e-03,1.169759999999999897e-02,1.003839999999999941e-02,1.005127999999999924e-02,1.177499999999999901e-02,9.740259999999998849e-03
8.063480000000001341e-03,1.057500000000000107e-02,8.857099999999997961e-03,5.348799999999999909e-03,5.831479999999999997e-03,8.715739999999999599e-03,1.083899999999999968e-02,9.374399999999999747e-03,9.227740000000001636e-03,1.176999999999999921e-02,1.321799999999999885e-02,1.800220000000000292e-02,2.261680000000000287e-02,2.246920000000000167e-02,2.059639999999999735e-02,2.242960000000000093e-02,2.334879999999999942e-02,2.241240000000000246e-02,2.193959999999999660e-02,1.938999999999999752e-02,1.454599999999999990e-02,1.024531999999999873e-02,1.230580000000000042e-02,1.296999999999999889e-02,1.008053999999999895e-02,1.146199999999999997e-02,1.029219999999999788e-02
